height,weight,label 
176,67,normal
156,77,fat
181,80,normal
197,52,thin
150,77,fat
157,76,fat
195,55,thin
193,42,thin
186,59,thin
156,41,thin
199,54,thin
186,40,thin
193,73,normal
194,41,thin
158,69,fat
153,42,thin
154,43,thin
195,77,normal
159,74,fat
165,50,thin
194,50,thin
173,74,normal
181,52,thin
175,53,thin
171,67,normal
153,69,fat
186,75,normal
186,63,thin
170,46,thin
157,51,normal
192,41,thin
151,71,fat
198,62,thin
180,42,thin
173,71,normal
151,73,fat
190,69,normal
183,69,normal
177,48,thin
196,53,thin
189,79,normal
156,75,fat
174,78,fat
193,54,thin
183,76,normal
191,50,thin
190,74,normal
175,60,normal
154,72,fat
152,67,fat
197,58,thin
190,63,thin
168,42,thin
182,73,normal
198,67,thin
189,47,thin
169,41,thin
199,75,normal
179,60,normal
162,61,normal
164,64,normal
179,40,thin
187,42,thin
192,50,thin
187,54,thin
186,46,thin
182,67,normal
181,59,thin
168,76,fat
183,73,normal
176,49,thin
170,40,thin
189,61,thin
152,78,fat
167,43,thin
181,79,normal
162,75,fat
200,58,thin
152,78,fat
198,53,thin
176,80,fat
178,51,thin
182,45,thin
162,66,fat
163,60,normal
179,62,normal
178,68,normal
180,46,thin
199,70,thin
180,55,thin
178,77,normal
184,45,thin
162,64,normal
152,70,fat
169,67,normal
183,70,normal
174,67,normal
197,49,thin
151,42,thin
158,49,normal
184,77,normal
178,46,thin
189,66,thin
199,77,normal
193,58,thin
150,67,fat
183,62,normal
184,53,thin
169,42,thin
167,69,normal
175,52,thin
155,44,thin
188,71,normal
188,69,normal
189,41,thin
192,70,normal
189,70,normal
155,43,thin
167,52,normal
177,53,thin
195,72,normal
185,80,normal
151,80,fat
159,41,thin
186,64,thin
175,72,normal
186,78,normal
200,41,thin
178,66,normal
188,41,thin
175,56,thin
175,62,normal
153,61,fat
195,50,thin
150,71,fat
192,45,thin
187,53,thin
185,51,thin
183,76,normal
152,67,fat
167,74,fat
194,75,normal
188,44,thin
177,74,normal
185,71,normal
168,57,normal
189,62,thin
189,70,normal
169,66,normal
189,78,normal
187,57,thin
197,73,normal
179,71,normal
179,49,thin
184,61,thin
189,63,thin
169,53,normal
193,70,normal
160,56,normal
156,45,thin
188,74,normal
184,67,normal
198,56,thin
198,55,thin
150,42,normal
192,79,normal
159,50,normal
182,66,normal
157,79,fat
162,65,normal
176,44,thin
166,72,fat
191,60,thin
199,46,thin
161,49,normal
152,61,fat
154,80,fat
194,71,normal
178,57,thin
171,66,normal
159,59,normal
183,70,normal
174,66,normal
173,67,normal
158,47,normal
166,73,fat
176,40,thin
165,59,normal
165,68,normal
200,74,normal
155,41,thin
173,77,fat
172,50,thin
165,56,normal
185,52,thin
169,56,normal
170,78,fat
188,80,normal
195,57,thin
156,46,normal
179,72,normal
169,74,fat
195,62,thin
198,60,thin
158,44,thin
174,66,normal
170,62,normal
186,63,thin
194,48,thin
167,64,normal
173,42,thin
181,73,normal
198,64,thin
197,53,thin
199,42,thin
161,72,fat
187,54,thin
198,49,thin
164,75,fat
163,74,fat
167,41,thin
186,69,normal
196,78,normal
151,45,normal
160,45,thin
176,51,thin
181,63,normal
159,63,normal
192,78,normal
192,46,thin
180,43,thin
153,43,thin
194,63,thin
153,42,thin
163,44,thin
192,40,thin
151,74,fat
177,62,normal
171,40,thin
181,55,thin
172,58,normal
150,42,normal
161,71,fat
195,66,thin
197,44,thin
182,42,thin
157,43,thin
181,80,normal
162,52,normal
196,49,thin
194,78,normal
198,78,normal
191,54,thin
180,53,thin
181,48,thin
159,74,fat
157,61,normal
175,44,thin
187,72,normal
192,76,normal
194,75,normal
189,76,normal
169,42,thin
176,73,normal
193,58,thin
196,63,thin
199,50,thin
174,43,thin
181,80,normal
160,74,fat
178,41,thin
161,69,fat
154,50,normal
196,68,thin
167,54,normal
157,70,fat
178,68,normal
170,78,fat
166,61,normal
186,40,thin
162,59,normal
172,56,normal
196,76,normal
200,69,thin
157,50,normal
160,45,thin
155,45,normal
179,64,normal
176,42,thin
197,73,normal
192,68,thin
177,80,fat
161,48,normal
155,51,normal
156,42,thin
157,40,thin
191,60,thin
194,51,thin
178,46,thin
186,70,normal
193,61,thin
162,67,fat
190,72,normal
190,62,thin
181,58,thin
154,56,normal
195,52,thin
181,67,normal
170,43,thin
164,57,normal
192,73,normal
170,50,thin
150,46,normal
190,66,thin
183,48,thin
173,79,fat
162,78,fat
178,44,thin
166,72,fat
182,79,normal
185,50,thin
197,57,thin
189,70,normal
188,61,thin
193,57,thin
188,45,thin
176,61,normal
199,55,thin
172,53,thin
164,60,normal
171,52,thin
172,61,normal
174,69,normal
152,53,normal
198,65,thin
186,50,thin
187,55,thin
191,57,thin
162,70,fat
166,76,fat
191,55,thin
180,61,normal
191,51,thin
187,51,thin
156,66,fat
165,73,fat
150,68,fat
186,42,thin
159,51,normal
189,55,thin
169,76,fat
156,55,normal
177,79,fat
166,50,thin
170,56,normal
188,70,normal
170,79,fat
190,40,thin
166,73,fat
163,56,normal
169,59,normal
199,71,thin
173,52,thin
173,48,thin
199,76,normal
167,56,normal
198,58,thin
191,79,normal
186,41,thin
170,63,normal
178,78,normal
187,61,thin
176,48,thin
151,67,fat
177,41,thin
156,62,fat
158,46,thin
153,41,thin
188,68,normal
185,71,normal
176,44,thin
190,48,thin
163,42,thin
174,71,normal
198,56,thin
164,44,thin
155,45,normal
164,63,normal
169,45,thin
198,62,thin
175,60,normal
163,47,thin
181,59,thin
193,69,normal
164,77,fat
181,41,thin
173,68,normal
198,78,normal
177,59,normal
164,79,fat
163,43,thin
194,76,normal
194,44,thin
170,62,normal
158,79,fat
192,53,thin
182,69,normal
198,78,normal
184,45,thin
150,51,normal
176,64,normal
171,43,thin
183,68,normal
177,50,thin
188,66,normal
166,66,normal
173,41,thin
198,69,thin
155,63,fat
164,45,thin
162,55,normal
169,47,thin
185,64,normal
162,73,fat
174,63,normal
160,61,normal
197,61,thin
186,73,normal
172,75,fat
160,41,thin
190,44,thin
177,61,normal
193,52,thin
190,65,thin
176,63,normal
191,46,thin
161,55,normal
161,65,fat
173,77,fat
183,49,thin
190,71,normal
164,44,thin
200,55,thin
197,79,normal
200,52,thin
200,63,thin
191,54,thin
167,57,normal
192,64,thin
189,62,thin
166,79,fat
170,60,normal
175,53,thin
166,40,thin
200,58,thin
177,63,normal
174,47,thin
184,65,normal
161,44,thin
173,66,normal
180,42,thin
192,56,thin
163,71,fat
163,73,fat
186,71,normal
160,59,normal
174,60,normal
177,51,thin
197,60,thin
158,60,normal
157,66,fat
187,49,thin
183,56,thin
177,79,fat
183,47,thin
173,67,normal
195,79,normal
195,69,thin
159,57,normal
196,77,normal
151,63,fat
164,66,normal
183,78,normal
188,56,thin
189,52,thin
178,69,normal
156,72,fat
198,66,thin
198,50,thin
151,80,fat
151,44,normal
167,58,normal
186,51,thin
160,53,normal
158,43,thin
168,72,fat
168,75,fat
153,67,fat
175,45,thin
157,43,thin
191,74,normal
195,74,normal
176,62,normal
181,61,normal
177,66,normal
170,73,fat
156,63,fat
184,64,normal
183,43,thin
186,60,thin
177,47,thin
152,56,normal
161,75,fat
154,63,fat
198,75,normal
154,44,normal
181,76,normal
157,60,normal
173,44,thin
166,64,normal
166,75,fat
153,56,normal
187,65,normal
188,70,normal
174,68,normal
185,64,normal
160,45,thin
160,57,normal
150,65,fat
159,61,normal
165,63,normal
170,67,normal
182,65,normal
158,71,fat
174,57,normal
170,48,thin
162,44,thin
158,62,normal
187,47,thin
160,66,fat
180,42,thin
197,45,thin
154,79,fat
172,77,fat
172,79,fat
179,78,normal
194,57,thin
177,59,normal
150,52,normal
181,68,normal
158,72,fat
156,64,fat
163,53,normal
192,64,thin
165,51,normal
178,77,normal
181,59,thin
197,57,thin
166,46,thin
177,80,fat
154,45,normal
181,55,thin
194,51,thin
174,65,normal
169,42,thin
170,59,normal
190,78,normal
171,62,normal
188,44,thin
173,69,normal
166,56,normal
160,65,fat
197,77,normal
160,51,normal
173,49,thin
171,61,normal
195,55,thin
193,66,thin
193,55,thin
152,61,fat
173,43,thin
186,75,normal
162,69,fat
187,80,normal
153,71,fat
194,49,thin
152,61,fat
191,54,thin
163,55,normal
196,70,thin
182,44,thin
164,78,fat
165,71,fat
187,67,normal
186,66,normal
186,74,normal
186,66,normal
160,54,normal
189,44,thin
162,56,normal
166,53,normal
167,59,normal
153,74,fat
200,53,thin
151,62,fat
167,52,normal
173,43,thin
152,62,fat
172,53,thin
159,69,fat
165,78,fat
162,60,normal
184,58,thin
196,73,normal
174,63,normal
186,68,normal
177,40,thin
172,57,normal
167,58,normal
175,74,normal
153,66,fat
153,53,normal
175,64,normal
158,56,normal
195,46,thin
153,79,fat
168,42,thin
193,58,thin
181,47,thin
175,47,thin
197,41,thin
186,79,normal
181,58,thin
171,47,thin
154,64,fat
172,80,fat
176,41,thin
189,53,thin
186,41,thin
180,65,normal
161,76,fat
170,52,thin
175,53,thin
184,78,normal
184,52,thin
168,48,thin
177,68,normal
158,66,fat
195,74,normal
155,69,fat
188,77,normal
155,69,fat
189,46,thin
196,48,thin
199,74,normal
155,61,fat
182,54,thin
189,80,normal
196,43,thin
179,40,thin
163,74,fat
175,42,thin
174,71,normal
196,64,thin
157,65,fat
173,67,normal
174,75,normal
165,60,normal
196,47,thin
195,44,thin
181,58,thin
199,49,thin
173,67,normal
165,78,fat
191,43,thin
153,43,thin
182,53,thin
182,57,thin
176,46,thin
178,46,thin
184,54,thin
157,42,thin
168,77,fat
157,44,thin
172,65,normal
184,76,normal
179,51,thin
165,42,thin
189,60,thin
191,57,thin
183,49,thin
186,71,normal
196,76,normal
177,64,normal
200,47,thin
175,72,normal
175,73,normal
192,66,thin
187,44,thin
190,40,thin
176,56,thin
200,71,thin
155,40,thin
163,49,thin
158,41,thin
166,68,normal
154,48,normal
180,62,normal
199,79,normal
176,68,normal
176,46,thin
160,79,fat
173,80,fat
164,79,fat
197,47,thin
157,65,fat
196,52,thin
152,42,thin
156,40,thin
165,42,thin
182,63,normal
188,58,thin
179,64,normal
199,70,thin
181,67,normal
157,72,fat
189,48,thin
193,45,thin
160,66,fat
184,61,thin
199,57,thin
183,57,thin
198,70,thin
156,54,normal
177,73,normal
196,80,normal
169,72,fat
167,63,normal
172,71,normal
187,64,thin
163,50,normal
187,73,normal
152,69,fat
164,64,normal
174,46,thin
187,80,normal
195,64,thin
179,78,normal
150,70,fat
170,45,thin
162,59,normal
173,74,normal
193,49,thin
167,47,thin
191,77,normal
163,56,normal
185,69,normal
174,79,fat
166,69,fat
194,41,thin
165,63,normal
198,64,thin
174,62,normal
191,66,thin
171,45,thin
175,40,thin
196,58,thin
188,45,thin
179,70,normal
184,66,normal
158,57,normal
193,43,thin
150,78,fat
151,68,fat
166,63,normal
195,58,thin
179,43,thin
150,72,fat
152,72,fat
159,76,fat
195,67,thin
152,54,normal
186,62,thin
187,64,thin
167,54,normal
167,60,normal
172,78,fat
190,74,normal
172,55,normal
174,64,normal
189,65,thin
183,63,normal
187,50,thin
185,72,normal
152,56,normal
173,41,thin
160,45,thin
179,79,normal
152,47,normal
166,42,thin
180,58,thin
157,68,fat
175,62,normal
165,54,normal
166,79,fat
171,72,normal
161,55,normal
199,65,thin
167,72,fat
173,54,thin
186,71,normal
168,53,normal
196,56,thin
160,76,fat
200,50,thin
156,64,fat
196,45,thin
160,62,normal
163,53,normal
167,65,normal
154,44,normal
191,48,thin
182,46,thin
153,43,thin
199,78,normal
191,70,normal
166,74,fat
169,49,thin
161,53,normal
181,64,normal
158,52,normal
198,74,normal
152,52,normal
185,78,normal
171,56,normal
198,75,normal
172,48,thin
179,55,thin
156,77,fat
199,40,thin
155,76,fat
190,71,normal
173,47,thin
156,62,fat
188,40,thin
191,41,thin
159,60,normal
200,67,thin
192,54,thin
200,69,thin
190,67,normal
163,70,fat
192,40,thin
153,44,normal
160,51,normal
158,68,fat
152,46,normal
155,48,normal
159,54,normal
152,61,fat
180,59,thin
181,65,normal
168,58,normal
190,61,thin
194,43,thin
187,70,normal
162,61,normal
171,57,normal
194,51,thin
166,49,thin
158,72,fat
166,54,normal
193,79,normal
192,75,normal
166,58,normal
160,44,thin
166,74,fat
184,77,normal
164,78,fat
184,50,thin
154,79,fat
184,80,normal
190,62,thin
181,41,thin
165,76,fat
191,56,thin
186,69,normal
179,51,thin
165,67,normal
172,69,normal
166,59,normal
182,68,normal
200,50,thin
183,42,thin
181,70,normal
172,73,normal
174,59,normal
151,65,fat
160,73,fat
178,65,normal
150,67,fat
165,66,normal
168,56,normal
180,80,normal
156,48,normal
153,68,fat
199,57,thin
190,79,normal
174,79,fat
185,56,thin
164,60,normal
152,67,fat
197,57,thin
155,51,normal
162,52,normal
155,53,normal
187,69,normal
158,76,fat
189,51,thin
156,61,fat
195,77,normal
198,55,thin
191,50,thin
178,57,thin
178,71,normal
196,58,thin
196,53,thin
174,60,normal
189,54,thin
172,45,thin
197,44,thin
199,56,thin
162,57,normal
174,70,normal
172,51,thin
197,51,thin
161,45,thin
181,78,normal
188,70,normal
194,52,thin
184,78,normal
183,59,thin
150,79,fat
185,41,thin
165,65,normal
160,73,fat
190,76,normal
199,61,thin
187,53,thin
197,72,normal
156,67,fat
152,48,normal
185,56,thin
182,74,normal
169,77,fat
189,68,normal
161,68,fat
171,70,normal
155,61,fat
190,40,thin
195,76,normal
193,59,thin
182,62,normal
160,48,normal
199,76,normal
169,79,fat
150,74,fat
173,70,normal
166,62,normal
159,43,thin
189,78,normal
180,61,normal
152,80,fat
181,62,normal
157,74,fat
199,49,thin
157,46,normal
173,44,thin
185,68,normal
153,56,normal
161,44,thin
178,64,normal
174,53,thin
161,64,normal
154,78,fat
180,65,normal
150,47,normal
162,44,thin
175,51,thin
154,74,fat
199,69,thin
192,54,thin
171,40,thin
162,47,thin
194,73,normal
169,55,normal
185,41,thin
198,68,thin
152,70,fat
153,61,fat
162,63,normal
166,65,normal
199,70,thin
197,53,thin
180,43,thin
177,58,normal
199,60,thin
195,73,normal
164,69,fat
186,65,normal
157,50,normal
183,44,thin
197,48,thin
186,44,thin
165,65,normal
159,53,normal
166,72,fat
185,67,normal
195,63,thin
182,67,normal
197,63,thin
191,62,thin
161,64,normal
179,49,thin
162,80,fat
165,63,normal
173,69,normal
194,74,normal
164,42,thin
152,64,fat
191,55,thin
167,53,normal
165,51,normal
187,49,thin
180,75,normal
184,72,normal
171,66,normal
160,40,thin
179,41,thin
161,65,fat
153,60,fat
163,42,thin
167,42,thin
190,79,normal
197,78,normal
164,49,thin
171,76,fat
170,71,normal
173,41,thin
196,67,thin
194,80,normal
153,44,normal
160,43,thin
199,61,thin
187,66,normal
170,50,thin
165,44,thin
184,60,thin
172,41,thin
182,60,thin
174,48,thin
186,53,thin
196,42,thin
180,41,thin
197,65,thin
187,68,normal
161,51,normal
184,60,thin
183,78,normal
196,60,thin
199,78,normal
196,59,thin
192,46,thin
160,48,normal
175,55,thin
198,56,thin
192,73,normal
198,58,thin
174,68,normal
200,54,thin
150,77,fat
192,70,normal
171,77,fat
